"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"CH",137,"2016-09-29","82.09     ","-2.064","5.596","Nolan Arenado","571448","456501","Pop Out","Ball In Dirt","270.689   ","1752.878  ","20.7      ","10.2      ","14","Nolan Arenado pops out to third baseman Conor Gillaspie in foul territory.  ","R ","R","R","SF ","COL","B",5,2,2,1,2016,"-10.17                ","-0.17               ","0.556","0.604               ","null","null",518614,1,3,"top","110.2400","202.0200","025613","2016-09-30T02:56:13Z","457763","427292","160929_195909","9.20","-119.034            ","-4.73","-14.38","25.96","-32.35","3.43","1.61","null","null","null","80.95","1347.00","6.08",449247
"SL",138,"2016-09-29","83.91     ","-2.139","6.069","Nolan Arenado","571448","456501","Pop Out","Swinging Strike","149.317   ","549.628   ","-6.2      ","7.5       ","2 ","Nolan Arenado pops out to third baseman Conor Gillaspie in foul territory.  ","R ","R","R","SF ","COL","S",5,2,3,1,2016,"1.55                  ","2.56                ","-0.222","3.417               ","null","null",518614,1,3,"top","110.2400","202.0200","025639","2016-09-30T02:56:39Z","457763","427292","160929_195936","4.17","-122.434            ","-0.63","2.37","22.13","-28.19","3.43","1.59","null","null","null","83.48","2290.00","5.75",449247
"FF",134,"2016-09-29","91.43     ","-1.84","5.885","Nolan Arenado","571448","456501","Pop Out","Foul","216.260   ","2157.033  ","31.0      ","4.5       ","5 ","Nolan Arenado pops out to third baseman Conor Gillaspie in foul territory.  ","R ","R","R","SF ","COL","S",5,2,0,0,2016,"-6.51                 ","8.83                ","-0.168","2.796               ","null","null",518614,1,3,"top","110.2400","202.0200","025449","2016-09-30T02:54:49Z","457763","427292","160929_195747","6.63","-133.386            ","-5.06","-11.73","28.62","-16.18","3.43","1.59","null","null","null","90.72","2198.00","5.82",449247
"FF",136,"2016-09-29","91.46     ","-1.686","5.817","Nolan Arenado","571448","456501","Pop Out","Ball","205.315   ","2211.692  ","22.3      ","3.8       ","12","Nolan Arenado pops out to third baseman Conor Gillaspie in foul territory.  ","R ","R","R","SF ","COL","B",5,2,1,1,2016,"-4.92                 ","10.36               ","1.593","2.684               ","null","null",518614,1,3,"top","110.2400","202.0200","025540","2016-09-30T02:55:40Z","457763","427292","160929_195838","10.20","-132.613            ","-5.49","-8.65","31.97","-13.90","3.35","1.65","null","null","null","89.92","2043.00","5.91",449247
"FF",144,"2016-09-29","93.53     ","-1.782","5.99","Nolan Arenado","571448","456501","Pop Out","In play, out(s)","217.209   ","1948.107  ","27.6      ","4.5       ","2 ","Nolan Arenado pops out to third baseman Conor Gillaspie in foul territory.  ","R ","R","R","SF ","COL","X",5,2,3,2,2016,"-5.86                 ","7.67                ","0.126","3.425               ","null","null","null",1,3,"top","110.2400","202.0200","025936","2016-09-30T02:59:36Z","457763","427292","160929_200229","7.18","-135.585            ","-3.61","-11.01","26.89","-17.67","3.43","1.59","40","98.6","83.05               ","91.82","2189.00","5.31",449247
"FT",298,"2016-09-29","93.40     ","-1.715","5.899","Nolan Arenado","571448","456501","Single","Foul","240.228   ","1995.128  ","32.7      ","6.1       ","11","Nolan Arenado singles on a line drive to left fielder Angel Pagan.  ","R ","R","R","SF ","COL","S",7,3,1,0,2016,"-8.73                 ","4.96                ","-0.922","3.347               ","null","null","null",1,5,"top","60.5500","98.3900","034624","2016-09-30T03:46:24Z","457763","427292","160929_204920","5.17","-136.634            ","-2.59","-16.31","33.44","-22.84","3.43","1.59","null","null","null","92.48","2277.00","5.84",449247
"FF",299,"2016-09-29","92.49     ","-1.583","5.729","Nolan Arenado","571448","456501","Single","Foul","221.378   ","2194.853  ","32.4      ","5.0       ","14","Nolan Arenado singles on a line drive to left fielder Angel Pagan.  ","R ","R","R","SF ","COL","S",7,3,1,1,2016,"-7.41                 ","8.37                ","0.147","1.566               ","null","null","null",1,5,"top","60.5500","98.3900","034709","2016-09-30T03:47:09Z","457763","427292","160929_205006","7.11","-134.321            ","-7.80","-13.43","31.13","-16.93","3.43","1.59","null","null","null","90.79","2322.00","5.63",449247
"FC",297,"2016-09-29","86.85     ","-1.862","5.664","Nolan Arenado","571448","456501","Single","Ball","172.345   ","933.315   ","-5.2      ","6.3       ","14","Nolan Arenado singles on a line drive to left fielder Angel Pagan.  ","R ","R","R","SF ","COL","B",7,3,0,0,2016,"0.66                  ","4.88                ","1.3","1.16                ","null","null","null",1,5,"top","60.5500","98.3900","034604","2016-09-30T03:46:04Z","457763","427292","160929_204901","7.70","-126.117            ","-6.46","1.08","22.47","-24.13","3.43","1.59","null","null","null","86.35","2305.00","5.90",449247
"FT",300,"2016-09-29","93.58     ","-1.637","5.827","Nolan Arenado","571448","456501","Single","In play, no out","222.894   ","2284.703  ","37.2      ","4.8       ","13","Nolan Arenado singles on a line drive to left fielder Angel Pagan.  ","R ","R","R","SF ","COL","X",7,3,1,2,2016,"-7.73                 ","8.29                ","-0.729","2.209               ","null","null","null",1,5,"top","60.5500","98.3900","034743","2016-09-30T03:47:43Z","457763","427292","160929_205039","5.15","-136.048            ","-6.68","-14.58","28.19","-16.48","3.43","1.59","211","107.0","7.50                ","92.79","2178.00","5.81",449247
"CU",487,"2016-09-29","72.55     ","-0.359","7.008","Nolan Arenado","571448","571882","Lineout","Called Strike","15.503    ","987.073   ","-3.0      ","13.8      ","12","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","R","SF ","COL","S",8,3,1,0,2016,"1.69                  ","-6.16               ","0.256","3.616               ","null","null","null",0,8,"top","105.3900","64.4500","044510","2016-09-30T04:45:10Z","457763","427292","160929_214808","0.83","-105.84             ","2.25","1.93","17.56","-39.11","3.51","1.62","null","null","null","73.42","2098.00","6.83",449247
"FF",490,"2016-09-29","94.13     ","-0.597","6.414","Nolan Arenado","571448","571882","Lineout","In play, out(s)","191.282   ","1680.568  ","8.1       ","4.0       ","8 ","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","R","SF ","COL","X",8,3,2,2,2016,"-1.64                 ","8.18                ","-0.037","2.034               ","null","null","null",0,8,"top","105.3900","64.4500","044600","2016-09-30T04:46:00Z","457763","427292","160929_214855","2.09","-137.166            ","-8.76","-3.11","31.87","-16.59","3.43","1.59","308","94.3","17.24               ","94.47","2238.00","6.60",449247
"FF",486,"2016-09-29","92.62     ","-0.524","6.333","Nolan Arenado","571448","571882","Lineout","Ball","196.857   ","1856.904  ","13.2      ","3.9       ","14","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","R","SF ","COL","B",8,3,0,0,2016,"-2.69                 ","8.84                ","0.936","1.473               ","null","null","null",0,8,"top","105.3900","64.4500","044458","2016-09-30T04:44:58Z","457763","427292","160929_214756","4.84","-134.645            ","-10.05","-5.00","25.87","-15.68","3.58","1.76","null","null","null","93.63","2155.00","6.75",449247
"CU",488,"2016-09-29","75.87     ","-0.056","6.716","Nolan Arenado","571448","571882","Lineout","Ball","17.179    ","1031.898  ","-3.5      ","13.3      ","14","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","R","SF ","COL","B",8,3,1,1,2016,"1.88                  ","-6.13               ","0.749","0.122               ","null","null","null",0,8,"top","105.3900","64.4500","044532","2016-09-30T04:45:32Z","457763","427292","160929_214820","1.22","-110.473            ","-5.29","2.32","19.67","-39.68","3.50","1.73","null","null","null","76.11","2076.00","6.53",449247
"FF",489,"2016-09-29","94.38     ","-0.456","6.522","Nolan Arenado","571448","571882","Lineout","Foul","179.563   ","1671.279  ","-2.6      ","3.7       ","12","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","R","SF ","COL","S",8,3,2,1,2016,"0.06                  ","8.12                ","0.978","2.71                ","null","null","null",0,8,"top","105.3900","64.4500","044539","2016-09-30T04:45:39Z","457763","427292","160929_214837","3.89","-137.202            ","-7.39","0.12","25.85","-16.37","3.43","1.59","null","null","null","95.30","2234.00","6.64",449247
"FT",15,"2016-09-29","91.94     ","-1.73","6.015","Nolan Arenado","571448","456501","Double","Foul","232.412   ","1867.113  ","29.3      ","5.8       ","13","Nolan Arenado doubles (34) on a ground ball to left fielder Angel Pagan.   Charlie Blackmon scores.  ","R ","R","R","SF ","COL","S",7,4,1,0,2016,"-7.47                 ","5.71                ","-0.968","2.421               ","null",453568,"null",1,1,"top","33.2800","107.4800","022013","2016-09-30T02:20:13Z","457763","427292","160929_192311","4.60","-134.023            ","-5.46","-13.67","27.18","-21.65","3.43","1.59","null","null","null","90.88","2011.00","5.53",449247
"CH",17,"2016-09-29","81.43     ","-2.118","5.759","Nolan Arenado","571448","456501","Double","Ball In Dirt","264.523   ","1444.631  ","18.8      ","9.5       ","13","Nolan Arenado doubles (34) on a ground ball to left fielder Angel Pagan.   Charlie Blackmon scores.  ","R ","R","R","SF ","COL","B",7,4,1,2,2016,"-8.18                 ","0.73                ","-0.833","0.429               ","null",453568,"null",1,1,"top","33.2800","107.4800","022123","2016-09-30T02:21:23Z","457763","427292","160929_192421","5.51","-118.37             ","-5.90","-11.73","20.39","-31.05","3.47","1.59","null","null","null","80.67","1427.00","5.74",449247
"FT",18,"2016-09-29","92.48     ","-1.736","5.896","Nolan Arenado","571448","456501","Double","Foul","228.823   ","2131.300  ","33.8      ","5.4       ","7 ","Nolan Arenado doubles (34) on a ground ball to left fielder Angel Pagan.   Charlie Blackmon scores.  ","R ","R","R","SF ","COL","S",7,4,2,2,2016,"-8.06                 ","7.01                ","-0.446","2.107               ","null",453568,"null",1,1,"top","33.2800","107.4800","022156","2016-09-30T02:21:56Z","457763","427292","160929_192452","6.23","-134.47             ","-6.49","-14.87","26.98","-19.17","3.43","1.59","null","null","null","91.76","2136.00","5.83",449247
"FT",14,"2016-09-29","91.53     ","-1.914","6.116","Nolan Arenado","571448","456501","Double","Ball","232.237   ","2281.710  ","37.6      ","5.7       ","11","Nolan Arenado doubles (34) on a ground ball to left fielder Angel Pagan.   Charlie Blackmon scores.  ","R ","R","R","SF ","COL","B",7,4,0,0,2016,"-9.16                 ","7.06                ","-1.282","2.99                ","null",453568,"null",1,1,"top","33.2800","107.4800","021924","2016-09-30T02:19:24Z","457763","427292","160929_192222","4.81","-133.294            ","-4.58","-16.57","27.23","-19.34","3.39","1.59","null","null","null","91.05","2116.00","5.97",449247
"FF",16,"2016-09-29","91.63     ","-1.726","6.027","Nolan Arenado","571448","456501","Double","Foul","214.524   ","2401.021  ","36.4      ","4.3       ","4 ","Nolan Arenado doubles (34) on a ground ball to left fielder Angel Pagan.   Charlie Blackmon scores.  ","R ","R","R","SF ","COL","S",7,4,1,1,2016,"-6.98                 ","10.1                ","-0.458","2.813               ","null",453568,"null",1,1,"top","33.2800","107.4800","022042","2016-09-30T02:20:42Z","457763","427292","160929_192340","5.70","-132.996            ","-5.76","-12.48","29.00","-14.04","3.43","1.59","null","null","null","90.26","2189.00","5.71",449247
"FT",19,"2016-09-29","91.35     ","-1.73","6.006","Nolan Arenado","571448","456501","Double","In play, run(s)","233.631   ","1992.052  ","31.2      ","5.9       ","4 ","Nolan Arenado doubles (34) on a ground ball to left fielder Angel Pagan.   Charlie Blackmon scores.  ","R ","R","R","SF ","COL","X",7,4,2,2,2016,"-8.2                  ","6.0                 ","-0.634","2.521               ","null",453568,"null",1,1,"top","33.2800","107.4800","022231","2016-09-30T02:22:31Z","457763","427292","160929_192524","5.68","-132.99             ","-5.09","-14.70","28.24","-21.35","3.43","1.59","201","90.2","-5.28               ","91.04","2133.00","6.15",449247
"SL",58,"2016-09-28","84.67     ","-2.517","6.01","Nolan Arenado","571448","502188","Walk","Ball","191.584   ","562.259   ","-.8       ","7.4       ","14","Nolan Arenado walks.  ","R ","R","R","SF ","COL","B",0,0,1,0,2016,"-0.62                 ","2.95                ","1.179","1.064               ","null","null","null",0,2,"top","0.0000","0.0000","023327","2016-09-29T02:33:27Z","457763","427533","160928_193623","9.23","-123.084            ","-6.47","-0.96","21.04","-27.50","3.28","1.59","null","null","null","84.34","2460.00","5.90",449232
"FF",60,"2016-09-28","92.01     ","-2.788","6.032","Nolan Arenado","571448","502188","Walk","Ball","240.341   ","2110.477  ","32.9      ","6.2       ","11","Nolan Arenado walks.  ","R ","R","R","SF ","COL","B",0,0,3,0,2016,"-9.41                 ","5.31                ","-0.508","3.841               ","null","null","null",0,2,"top","0.0000","0.0000","023402","2016-09-29T02:34:02Z","457763","427533","160928_193658","9.21","-133.641            ","-1.48","-16.89","30.63","-22.55","3.46","1.59","null","null","null","91.29","2357.00","6.18",449232
"FF",57,"2016-09-28","92.12     ","-2.507","5.967","Nolan Arenado","571448","502188","Walk","Ball","237.389   ","2385.042  ","36.2      ","6.0       ","14","Nolan Arenado walks.  ","R ","R","R","SF ","COL","B",0,0,0,0,2016,"-10.23                ","6.5                 ","1.09","2.253               ","null","null","null",0,2,"top","0.0000","0.0000","023313","2016-09-29T02:33:13Z","457763","427533","160928_193610","13.00","-133.716            ","-5.96","-18.52","28.87","-20.33","3.50","1.59","null","null","null","91.49","2272.00","6.15",449232
"FF",59,"2016-09-28","93.06     ","-2.641","6.106","Nolan Arenado","571448","502188","Walk","Ball","240.758   ","2334.617  ","38.3      ","6.0       ","11","Nolan Arenado walks.  ","R ","R","R","SF ","COL","B",0,0,2,0,2016,"-10.16                ","5.65                ","-0.582","4.016               ","null","null","null",0,2,"top","0.0000","0.0000","023345","2016-09-29T02:33:45Z","457763","427533","160928_193642","9.08","-135.734            ","-1.61","-19.06","28.12","-21.50","3.42","1.59","null","null","null","93.28","2333.00","6.30",449232
"FT",196,"2016-09-28","95.40     ","-2.844","5.849","Nolan Arenado","571448","502188","Single","In play, run(s)","249.848   ","2267.148  ","35.6      ","6.5       ","4 ","Nolan Arenado singles on a soft line drive to center fielder Denard Span.   Carlos Gonzalez scores.  ","R ","R","R","SF ","COL","X",8,3,1,0,2016,"-10.41                ","3.78                ","-0.667","2.642               ","null",471865,"null",1,4,"top","123.9700","91.8900","031743","2016-09-29T03:17:43Z","457763","427533","160928_202035","9.67","-138.585            ","-4.28","-20.33","29.87","-24.71","3.46","1.59","190","68.9","19.99               ","94.72","2565.00","6.00",449232
"CU",195,"2016-09-28","80.31     ","-2.525","6.274","Nolan Arenado","571448","502188","Single","Ball","26.412    ","1049.111  ","-7.2      ","11.7      ","12","Nolan Arenado singles on a soft line drive to center fielder Denard Span.   Carlos Gonzalez scores.  ","R ","R","R","SF ","COL","B",8,3,0,0,2016,"2.71                  ","-5.51               ","1.249","2.613               ","null",471865,"null",1,4,"top","123.9700","91.8900","031718","2016-09-29T03:17:18Z","457763","427533","160928_202014","7.90","-116.916            ","0.15","3.76","21.71","-39.75","3.42","1.59","null","null","null","79.82","2342.00","6.00",449232
